MACD,signal,diff,chgA,chgB,smaA,smaB,close,ret,cumulative,open,trigger,shares,cost,cash,pos,pv,port.ret,total.ret
-3.8351826136507725,-4.561695856845486,0.7265132431947139,0,0,NA,NA,494.73999,0.010849349398168062,-0.10869296232017,492,HOLD,0,0,10000,0,10000,0,0
-3.7743259185371585,-4.4042218691838215,0.629895950646663,-0.09661729254805085,-0.09661729254805085,NA,NA,494.660004,-1.6167280110090942e-4,-0.10885463512127092,492.920013,HOLD,0,0,10000,0,10000,0,0
-3.8647156540630476,-4.296320626159667,0.4316049720966193,-0.19829097855004374,-0.10167368600199289,NA,NA,492.390015,-0.004588988358961821,-0.11344362348023274,497,HOLD,0,0,10000,0,10000,0,0
-4.416393120312023,-4.320335124990138,-0.09605799532188453,-0.5276629674185038,-0.3293719888684601,NA,NA,485.809998,-0.01336342492647824,-0.12680704840671098,494.5,HOLD,0,0,10000,0,10000,0,0
-4.681823270560471,-4.392632754104205,-0.2891905164562667,-0.19313252113438217,0.33453044628412165,NA,NA,487.269989,0.003005271620614147,-0.12380177678609683,487.170013,HOLD,0,0,10000,0,10000,0,0
-4.7167691344809555,-4.457460030179555,-0.2593091043014004,0.029881412154866283,0.22301393328924846,NA,NA,488.769989,0.0030783755081620345,-0.1207234012779348,490,BUY,20,490,200,9775.39978,9975.39978,-0.0024600220000000617,-0.002460022000000026
-3.8033284166468206,-4.326633707473008,0.5233052908261877,0.7826143951275881,0.7527329829727218,NA,NA,499.890015,0.022751040878657536,-0.09797236039927726,489.679993,HOLD,20,490,200,9997.8003,10197.8003,0.022294897939418856,0.01978003000000008
-3.681707553196702,-4.197648476617747,0.515940923421045,-0.00736436740514268,-0.7899787625327308,NA,NA,491.899994,-0.015983557903232026,-0.11395591830250928,501.230011,SELL,0,0,10224.60022,0,10224.60022,0.0026280098856219514,0.022460022000000027
-3.5037792122806195,-4.058874623750322,0.5550954114697024,0.0391544880486574,0.04651885545380008,NA,NA,492.410004,0.0010368164387495327,-0.11291910186375975,495,BUY,20,495,324.60022000000026,9848.20008,10172.8003,-0.005066204925907591,0.017280030000000078
-2.851399763274742,-3.817379651655206,0.9659798883804642,0.4108844769107618,0.3717299888621044,0.023946664518575033,0.04108844769107618,498.339996,0.01204279350912607,-0.10087630835463368,490.25,HOLD,20,495,324.60022000000026,9966.79992,10291.40014,0.011658524349485111,0.029140013999999975
-2.1139360837029244,-3.47669093806475,1.3627548543618255,0.3967749659813613,-0.014109510929400493,0.06362416111671117,0.03967749659813613,500.769989,0.00487617493980963,-0.09600013341482405,496.399994,HOLD,20,495,324.60022000000026,10015.39978,10340,0.004722375900156228,0.034
-1.8128005731130088,-3.143912865074402,1.3311122919613934,-0.03164256240043217,-0.4284175283817935,0.07012163413147303,0.006497473014761867,497,-0.007528384453565962,-0.10352851786839001,501.640015,SELL,0,0,10357.400520000001,0,10357.400520000001,0.0016828355899420888,0.035740052000000105
-0.6133029557207124,-2.6377908832036643,2.024487927482952,0.6933756355215586,0.7250181979219907,0.15928829553863327,0.08916666140716023,508.820007,0.023782710261569306,-0.0797458076068207,498.540009,BUY,20,498.540009,386.60034000000087,10176.40014,10563.00048,0.019850536783142525,0.05630004800000006
0.6461687838967691,-1.9809989497835778,2.6271677336803467,0.6026798061973948,-0.09069582932416376,0.2723225729002231,0.11303427736158986,512.73999,0.007704066164992751,-0.07204174144182796,508.480011,HOLD,20,498.540009,386.60034000000087,10254.7998,10641.400140000002,0.007422101338387943,0.06414001400000016
2.049958747598282,-1.174807410307206,3.224766157905488,0.5975984242251413,-0.005081381972253496,0.35139566743617545,0.07907309453595235,518.059998,0.010375644778555237,-0.06166609666327272,517.960022,HOLD,20,498.540009,386.60034000000087,10361.199959999998,10747.800299999999,0.009998699287704582,0.0747800299999999
3.8451799926909302,-0.1708099297075787,4.015989922398509,0.7912237644930209,0.1936253402678796,0.4275299026699909,0.07613423523381546,527.070007,0.01739182533834649,-0.04427427132492623,528.840027,HOLD,20,498.540009,386.60034000000087,10541.400140000002,10928.000480000002,0.01676623820410983,0.09280004800000025
5.683315999613171,1.0000152561565712,4.6833007434566,0.6673108210580914,-0.12391294343492953,0.4159995452630413,-0.011530357406949677,533.030029,0.011307837518441888,-0.03296643380648434,528.119995,HOLD,20,498.540009,386.60034000000087,10660.60058,11047.200920000001,0.010907799667299933,0.10472009200000011
7.09617447797541,2.219247100520339,4.876927377455071,0.1936266339984707,-0.4736841870596207,0.4360986454034026,0.020099100140361335,533.5,8.816970422504955e-4,-0.032084736764233845,533.549988,HOLD,20,498.540009,386.60034000000087,10670,11056.60034,8.508417714194749e-4,0.10566003400000008
7.700254249023146,3.3154485302209005,4.384805718802246,-0.49212165865282476,-0.6857482926512954,0.3829710307332544,-0.05312761467014822,528.210022,-0.009915610121836949,-0.042000346886070794,534.059998,SELL,0,0,11067.800299999999,0,11067.800299999999,0.0010129659801014768,0.1067800299999999
8.51096561096631,4.354551946369982,4.156413664596327,-0.22839205420591924,0.2637296044469055,0.3190433776215863,-0.0639276531116681,533.539978,0.010090599909140074,-0.03190974697693072,525.719971,HOLD,0,0,11067.800299999999,0,11067.800299999999,0,0.1067800299999999
9.084247143987568,5.300490985893499,3.783756158094069,-0.37265750650225815,-0.14426545229633891,0.24210013037322434,-0.07694324724836195,533.97998,8.246842188832648e-4,-0.031085062758047455,535.5,HOLD,0,0,11067.800299999999,0,11067.800299999999,0,0.1067800299999999
